TractFIPS,CityFIPS,MeasureId,Data_Value
09001211400,0918430,COLON_SCREEN,0.698
09001210100,0918430,COPD,0.066
09001210200,0918430,COPD,0.066
09001210300,0918430,COPD,0.062
09001210400,0918430,COPD,0.057
09001210500,0918430,COPD,0.057
09001210600,0918430,COPD,0.064
09001210701,0918430,COPD,0.055999999999999994
09001210702,0918430,COPD,0.057
09001210800,0918430,COPD,0.04
09001210900,0918430,COPD,0.048
09001211000,0918430,COPD,0.054000000000000006
09001211100,0918430,COPD,0.038
09001211200,0918430,COPD,0.057
09001211300,0918430,COPD,0.057
09001211400,0918430,COPD,0.057
09001210100,0918430,COREM,0.26899999999999996
09001210200,0918430,COREM,0.248
09001210300,0918430,COREM,0.305
09001210400,0918430,COREM,0.3
09001210500,0918430,COREM,0.335
09001210600,0918430,COREM,0.292
09001210701,0918430,COREM,0.275
09001210702,0918430,COREM,0.299
09001210800,0918430,COREM,0.354
09001210900,0918430,COREM,0.35600000000000004
09001211000,0918430,COREM,0.337
09001211100,0918430,COREM,0.325
09001211200,0918430,COREM,0.33799999999999997
09001211300,0918430,COREM,0.344
09001211400,0918430,COREM,0.342
09001210100,0918430,COREW,0.29
09001210200,0918430,COREW,0.261
09001210300,0918430,COREW,0.331
09001210400,0918430,COREW,0.34600000000000003
09001210500,0918430,COREW,0.38299999999999995
09001210600,0918430,COREW,0.326
09001210701,0918430,COREW,0.301
09001210702,0918430,COREW,0.321
09001210800,0918430,COREW,0.419
09001210900,0918430,COREW,0.42200000000000004
09001211000,0918430,COREW,0.39399999999999996
09001211100,0918430,COREW,0.33899999999999997
09001211200,0918430,COREW,0.374
09001211300,0918430,COREW,0.4
09001211400,0918430,COREW,0.39799999999999996
09001210100,0918430,CSMOKING,0.243
09001210200,0918430,CSMOKING,0.27899999999999997
09001210300,0918430,CSMOKING,0.217
09001210400,0918430,CSMOKING,0.213
09001210500,0918430,CSMOKING,0.16
09001210600,0918430,CSMOKING,0.21600000000000003
09001210701,0918430,CSMOKING,0.21899999999999997
09001210702,0918430,CSMOKING,0.22
09001210800,0918430,CSMOKING,0.147
09001210900,0918430,CSMOKING,0.142
09001211000,0918430,CSMOKING,0.16899999999999998
09001211100,0918430,CSMOKING,0.20800000000000002
09001211200,0918430,CSMOKING,0.16399999999999998
09001211300,0918430,CSMOKING,0.16399999999999998
09001211400,0918430,CSMOKING,0.165
09001210200,0918430,DENTAL,0.506
09001210300,0918430,DENTAL,0.6409999999999999
09001210400,0918430,DENTAL,0.66
09001210500,0918430,DENTAL,0.745
09001210600,0918430,DENTAL,0.634
09001210701,0918430,DENTAL,0.597
09001210702,0918430,DENTAL,0.622
09001210800,0918430,DENTAL,0.7879999999999999
09001210900,0918430,DENTAL,0.794
09001211000,0918430,DENTAL,0.745
09001211100,0918430,DENTAL,0.688
09001211200,0918430,DENTAL,0.7390000000000001
09001211300,0918430,DENTAL,0.765
09001211400,0918430,DENTAL,0.7559999999999999
09001210100,0918430,DIABETES,0.09300000000000001
09001210200,0918430,DIABETES,0.086
09001210300,0918430,DIABETES,0.086
09001210400,0918430,DIABETES,0.079
09001210500,0918430,DIABETES,0.083
09001210600,0918430,DIABETES,0.09
09001210701,0918430,DIABETES,0.08900000000000001
09001210702,0918430,DIABETES,0.08199999999999999
09001210800,0918430,DIABETES,0.057999999999999996
09001210900,0918430,DIABETES,0.075
09001211000,0918430,DIABETES,0.079
09001211100,0918430,DIABETES,0.057999999999999996
09001211200,0918430,DIABETES,0.081
09001211300,0918430,DIABETES,0.08
09001211400,0918430,DIABETES,0.079
09001210100,0918430,HIGHCHOL,0.311
09001210200,0918430,HIGHCHOL,0.28600000000000003
09001210300,0918430,HIGHCHOL,0.32899999999999996
09001210400,0918430,HIGHCHOL,0.324
09001210500,0918430,HIGHCHOL,0.364
09001210600,0918430,HIGHCHOL,0.332
09001210701,0918430,HIGHCHOL,0.312
09001210300,0918430,STROKE,0.027000000000000003
09001210400,0918430,STROKE,0.023
09001210702,0918430,HIGHCHOL,0.31
09001210800,0918430,HIGHCHOL,0.304
09001210900,0918430,HIGHCHOL,0.361
09001211000,0918430,HIGHCHOL,0.349
09001211100,0918430,HIGHCHOL,0.23600000000000002
09001211200,0918430,HIGHCHOL,0.354
09001211300,0918430,HIGHCHOL,0.36200000000000004
09001211400,0918430,HIGHCHOL,0.35700000000000004
09001210100,0918430,KIDNEY,0.025
09001210200,0918430,KIDNEY,0.022000000000000002
09001210300,0918430,KIDNEY,0.025
09001210400,0918430,KIDNEY,0.022000000000000002
09001210500,0918430,KIDNEY,0.023
09001210600,0918430,KIDNEY,0.025
09001210701,0918430,KIDNEY,0.025
09001210702,0918430,KIDNEY,0.022000000000000002
09001210800,0918430,KIDNEY,0.018000000000000002
09001210900,0918430,KIDNEY,0.022000000000000002
09001211000,0918430,KIDNEY,0.023
09001211100,0918430,KIDNEY,0.019
09001211200,0918430,KIDNEY,0.024
09001211300,0918430,KIDNEY,0.023
09001211400,0918430,KIDNEY,0.022000000000000002
09001210100,0918430,LPA,0.28600000000000003
09001210200,0918430,LPA,0.301
09001210300,0918430,LPA,0.247
09001210400,0918430,LPA,0.231
09001210500,0918430,LPA,0.191
09001210600,0918430,LPA,0.253
09001210701,0918430,LPA,0.271
09001210702,0918430,LPA,0.248
09001210800,0918430,LPA,0.151
09001210900,0918430,LPA,0.163
09001211000,0918430,LPA,0.193
09001211100,0918430,LPA,0.22699999999999998
09001211200,0918430,LPA,0.198
09001211300,0918430,LPA,0.17800000000000002
09001211400,0918430,LPA,0.188
09001210100,0918430,MAMMOUSE,0.723
09001210200,0918430,MAMMOUSE,0.71
09001210300,0918430,MAMMOUSE,0.758
09001210400,0918430,MAMMOUSE,0.763
09001210500,0918430,MAMMOUSE,0.785
09001210600,0918430,MAMMOUSE,0.7559999999999999
09001210701,0918430,MAMMOUSE,0.759
09001210702,0918430,MAMMOUSE,0.754
09001210800,0918430,MAMMOUSE,0.8059999999999999
09001210900,0918430,MAMMOUSE,0.81
09001211000,0918430,MAMMOUSE,0.7909999999999999
09001211100,0918430,MAMMOUSE,0.805
09001211200,0918430,MAMMOUSE,0.787
09001211300,0918430,MAMMOUSE,0.792
09001211400,0918430,MAMMOUSE,0.789
09001210100,0918430,MHLTH,0.149
09001210200,0918430,MHLTH,0.16899999999999998
09001210300,0918430,MHLTH,0.128
09001210400,0918430,MHLTH,0.124
09001210500,0918430,MHLTH,0.1
09001210600,0918430,MHLTH,0.129
09001210701,0918430,MHLTH,0.132
09001210702,0918430,MHLTH,0.134
09001210800,0918430,MHLTH,0.094
09001210900,0918430,MHLTH,0.09
09001211000,0918430,MHLTH,0.102
09001211100,0918430,MHLTH,0.14300000000000002
09001211200,0918430,MHLTH,0.102
09001211300,0918430,MHLTH,0.10099999999999999
09001211400,0918430,MHLTH,0.10099999999999999
09001210100,0918430,OBESITY,0.281
09001210200,0918430,OBESITY,0.302
09001210300,0918430,OBESITY,0.257
09001210400,0918430,OBESITY,0.255
09001210500,0918430,OBESITY,0.237
09001210600,0918430,OBESITY,0.263
09001210701,0918430,OBESITY,0.27399999999999997
09001210702,0918430,OBESITY,0.276
09001210800,0918430,OBESITY,0.19899999999999998
09001210900,0918430,OBESITY,0.22
09001211000,0918430,OBESITY,0.22699999999999998
09001211100,0918430,OBESITY,0.281
09001211200,0918430,OBESITY,0.228
09001211300,0918430,OBESITY,0.235
09001211400,0918430,OBESITY,0.228
09001210100,0918430,PAPTEST,0.763
09001210200,0918430,PAPTEST,0.743
09001210300,0918430,PAPTEST,0.8029999999999999
09001210400,0918430,PAPTEST,0.8029999999999999
09001210500,0918430,PAPTEST,0.8340000000000001
09001210600,0918430,PAPTEST,0.8029999999999999
09001210701,0918430,PAPTEST,0.8009999999999999
09001210702,0918430,PAPTEST,0.802
09001210800,0918430,PAPTEST,0.8540000000000001
09001210900,0918430,PAPTEST,0.8640000000000001
09001211000,0918430,PAPTEST,0.84
09001211100,0918430,PAPTEST,0.872
09001211200,0918430,PAPTEST,0.8340000000000001
09001211300,0918430,PAPTEST,0.847
09001211400,0918430,PAPTEST,0.84
09001210100,0918430,PHLTH,0.13
09001210200,0918430,PHLTH,0.13699999999999998
09001210300,0918430,PHLTH,0.11199999999999999
09001210400,0918430,PHLTH,0.10400000000000001
09001210500,0918430,PHLTH,0.094
09001210600,0918430,PHLTH,0.115
09001210701,0918430,PHLTH,0.11599999999999999
09001210702,0918430,PHLTH,0.11199999999999999
09001210800,0918430,PHLTH,0.069
09001210900,0918430,PHLTH,0.08
09001211000,0918430,PHLTH,0.09
09001211100,0918430,PHLTH,0.092
09001211200,0918430,PHLTH,0.094
09001211300,0918430,PHLTH,0.091
09001211400,0918430,PHLTH,0.091
09001210100,0918430,SLEEP,0.387
09001210200,0918430,SLEEP,0.405
09001210300,0918430,SLEEP,0.374
09001210400,0918430,SLEEP,0.371
09001210500,0918430,SLEEP,0.327
09001210600,0918430,SLEEP,0.373
09001210701,0918430,SLEEP,0.384
09001210702,0918430,SLEEP,0.381
09001210800,0918430,SLEEP,0.32
09001210900,0918430,SLEEP,0.317
09001211000,0918430,SLEEP,0.33799999999999997
09001211100,0918430,SLEEP,0.41200000000000003
09001211200,0918430,SLEEP,0.33299999999999996
09001211300,0918430,SLEEP,0.325
09001211400,0918430,SLEEP,0.32799999999999996
09001210100,0918430,STROKE,0.027999999999999997
09001210200,0918430,STROKE,0.025
09001210500,0918430,STROKE,0.025
09001210600,0918430,STROKE,0.027999999999999997
09001210701,0918430,STROKE,0.025
09001210702,0918430,STROKE,0.024
09001210800,0918430,STROKE,0.017
09001210900,0918430,STROKE,0.022000000000000002
09001211000,0918430,STROKE,0.024
09001211100,0918430,STROKE,0.013999999999999999
09001211200,0918430,STROKE,0.026000000000000002
09001211300,0918430,STROKE,0.024
09001211400,0918430,STROKE,0.024
09001210100,0918430,TEETHLOST,0.188
09001210200,0918430,TEETHLOST,0.209
09001210300,0918430,TEETHLOST,0.141
09001210400,0918430,TEETHLOST,0.124
09001210500,0918430,TEETHLOST,0.086
09001210600,0918430,TEETHLOST,0.14400000000000002
09001210701,0918430,TEETHLOST,0.166
09001210702,0918430,TEETHLOST,0.14300000000000002
09001210800,0918430,TEETHLOST,0.071
09001210900,0918430,TEETHLOST,0.067
09001211000,0918430,TEETHLOST,0.091
09001211100,0918430,TEETHLOST,0.099
09001211200,0918430,TEETHLOST,0.095
09001211300,0918430,TEETHLOST,0.08199999999999999
09001211400,0918430,TEETHLOST,0.085
09003500100,0937000,ACCESS2,0.39799999999999996
09003500200,0937000,ACCESS2,0.348
09003500300,0937000,ACCESS2,0.374
09003500400,0937000,ACCESS2,0.311
09003500500,0937000,ACCESS2,0.22699999999999998
09003500700,0937000,ACCESS2,0.19399999999999998
09003500900,0937000,ACCESS2,0.35700000000000004
09003501200,0937000,ACCESS2,0.28300000000000003
09003501300,0937000,ACCESS2,0.33799999999999997
09003501400,0937000,ACCESS2,0.264
09003501500,0937000,ACCESS2,0.262
09003501700,0937000,ACCESS2,0.292
09003501800,0937000,ACCESS2,0.358
09003502100,0937000,ACCESS2,0.081
09003502300,0937000,ACCESS2,0.215
09003502400,0937000,ACCESS2,0.313
09003502500,0937000,ACCESS2,0.273
09003502600,0937000,ACCESS2,0.29
09003502700,0937000,ACCESS2,0.263
09003502800,0937000,ACCESS2,0.436
09003502900,0937000,ACCESS2,0.292
09003503000,0937000,ACCESS2,0.43
09003503100,0937000,ACCESS2,0.19899999999999998
09003503300,0937000,ACCESS2,0.225
09003503500,0937000,ACCESS2,0.294
09003503700,0937000,ACCESS2,0.192
09003503800,0937000,ACCESS2,0.17800000000000002
09003503900,0937000,ACCESS2,0.145
09003504000,0937000,ACCESS2,0.177
09003504100,0937000,ACCESS2,0.336
09003504200,0937000,ACCESS2,0.215
09003504300,0937000,ACCESS2,0.315
09003504500,0937000,ACCESS2,0.317
09003504800,0937000,ACCESS2,0.193
09003504900,0937000,ACCESS2,0.304
09003524400,0937000,ACCESS2,0.27699999999999997
09003524501,0937000,ACCESS2,0.21
09003524502,0937000,ACCESS2,0.122
09003524600,0937000,ACCESS2,0.19399999999999998
09003524700,0937000,ACCESS2,0.2
09003500100,0937000,ARTHRITIS,0.217
09003500200,0937000,ARTHRITIS,0.214
09003500300,0937000,ARTHRITIS,0.26899999999999996
09003500400,0937000,ARTHRITIS,0.23600000000000002
09003500500,0937000,ARTHRITIS,0.23199999999999998
09003500700,0937000,ARTHRITIS,0.10099999999999999
09003500900,0937000,ARTHRITIS,0.257
09003501200,0937000,ARTHRITIS,0.272
09003501300,0937000,ARTHRITIS,0.261
09003501400,0937000,ARTHRITIS,0.32299999999999995
09003501500,0937000,ARTHRITIS,0.293
09003501700,0937000,ARTHRITIS,0.239
09003501800,0937000,ARTHRITIS,0.253
09003502100,0937000,ARTHRITIS,0.136
09003502300,0937000,ARTHRITIS,0.24
09003502400,0937000,ARTHRITIS,0.23399999999999999
09003502500,0937000,ARTHRITIS,0.255
09003502600,0937000,ARTHRITIS,0.239
09003502700,0937000,ARTHRITIS,0.156
09003502800,0937000,ARTHRITIS,0.22
09003502900,0937000,ARTHRITIS,0.195
09003503000,0937000,ARTHRITIS,0.263
09003503100,0937000,ARTHRITIS,0.23199999999999998
09003503300,0937000,ARTHRITIS,0.20199999999999999
09003503500,0937000,ARTHRITIS,0.27
09003503700,0937000,ARTHRITIS,0.281
09003503800,0937000,ARTHRITIS,0.075
09003503900,0937000,ARTHRITIS,0.29100000000000004
09003504000,0937000,ARTHRITIS,0.293
09003504100,0937000,ARTHRITIS,0.218
09003504200,0937000,ARTHRITIS,0.24100000000000002
09003504300,0937000,ARTHRITIS,0.251
09003504500,0937000,ARTHRITIS,0.239
09003504800,0937000,ARTHRITIS,0.23600000000000002
09003504900,0937000,ARTHRITIS,0.22
09003524400,0937000,ARTHRITIS,0.311
09003524501,0937000,ARTHRITIS,0.201
09003524502,0937000,ARTHRITIS,0.26899999999999996
09003524600,0937000,ARTHRITIS,0.205
09003524700,0937000,ARTHRITIS,0.252
09003500100,0937000,BINGE,0.127
09003500200,0937000,BINGE,0.132
09003500300,0937000,BINGE,0.115
09003500400,0937000,BINGE,0.127
09003500500,0937000,BINGE,0.124
09003500700,0937000,BINGE,0.285
09003500900,0937000,BINGE,0.11
09003501200,0937000,BINGE,0.10800000000000001
09003501300,0937000,BINGE,0.111
09003501400,0937000,BINGE,0.096
09003501500,0937000,BINGE,0.10400000000000001
09003501700,0937000,BINGE,0.126
09003501800,0937000,BINGE,0.111
09003502100,0937000,BINGE,0.20199999999999999
09003502300,0937000,BINGE,0.147
09003502400,0937000,BINGE,0.133
09003502500,0937000,BINGE,0.133
09003502600,0937000,BINGE,0.129
09003502700,0937000,BINGE,0.163
09003502800,0937000,BINGE,0.126
09003502900,0937000,BINGE,0.138
09003503000,0937000,BINGE,0.115
09003503100,0937000,BINGE,0.133
09003503300,0937000,BINGE,0.14300000000000002
09003503500,0937000,BINGE,0.10800000000000001
09003503700,0937000,BINGE,0.115
09003503800,0937000,BINGE,0.205
09003503900,0937000,BINGE,0.115
09003504000,0937000,BINGE,0.111
09003504100,0937000,BINGE,0.135
09003504200,0937000,BINGE,0.136
09003504300,0937000,BINGE,0.126
09003504500,0937000,BINGE,0.128
09003504800,0937000,BINGE,0.14300000000000002
09003504900,0937000,BINGE,0.138
09003524400,0937000,BINGE,0.1
09003502400,0937000,STROKE,0.035
09003524501,0937000,BINGE,0.161
09003524502,0937000,BINGE,0.135
09003524600,0937000,BINGE,0.138
09003524700,0937000,BINGE,0.138
09003500100,0937000,BPHIGH,0.32
09003500200,0937000,BPHIGH,0.306
09003500300,0937000,BPHIGH,0.392
09003500400,0937000,BPHIGH,0.34700000000000003
09003500500,0937000,BPHIGH,0.381
09003500700,0937000,BPHIGH,0.252
09003500900,0937000,BPHIGH,0.389
09003501200,0937000,BPHIGH,0.418
09003501300,0937000,BPHIGH,0.395
09003501400,0937000,BPHIGH,0.499
09003501500,0937000,BPHIGH,0.469
09003501700,0937000,BPHIGH,0.406
09003501800,0937000,BPHIGH,0.39
09003502100,0937000,BPHIGH,0.24100000000000002
09003502300,0937000,BPHIGH,0.332
09003502400,0937000,BPHIGH,0.324
09003502500,0937000,BPHIGH,0.34299999999999997
09003502600,0937000,BPHIGH,0.34700000000000003
09003502700,0937000,BPHIGH,0.258
09003502800,0937000,BPHIGH,0.327
09003502900,0937000,BPHIGH,0.313
09003503000,0937000,BPHIGH,0.381
09003503100,0937000,BPHIGH,0.375
09003503300,0937000,BPHIGH,0.325
09003503500,0937000,BPHIGH,0.439
09003503700,0937000,BPHIGH,0.447
09003503800,0937000,BPHIGH,0.149
09003503900,0937000,BPHIGH,0.47700000000000004
09003504000,0937000,BPHIGH,0.46
09003504100,0937000,BPHIGH,0.307
09003504200,0937000,BPHIGH,0.354
09003504300,0937000,BPHIGH,0.36
09003504500,0937000,BPHIGH,0.34299999999999997
09003504800,0937000,BPHIGH,0.337
09003504900,0937000,BPHIGH,0.332
09003524400,0937000,BPHIGH,0.445
09003524501,0937000,BPHIGH,0.313
09003524502,0937000,BPHIGH,0.382
09003524600,0937000,BPHIGH,0.35
09003524700,0937000,BPHIGH,0.344
09003500100,0937000,BPMED,0.708
09003500200,0937000,BPMED,0.7040000000000001
09003500300,0937000,BPMED,0.77
09003500400,0937000,BPMED,0.74
09003500500,0937000,BPMED,0.767
09003500700,0937000,BPMED,0.563
09003500900,0937000,BPMED,0.762
09003501200,0937000,BPMED,0.7709999999999999
09003501300,0937000,BPMED,0.757
09003501400,0937000,BPMED,0.8190000000000001
09003501500,0937000,BPMED,0.799
09003501700,0937000,BPMED,0.7609999999999999
09003501800,0937000,BPMED,0.752
09003502100,0937000,BPMED,0.667
09003502300,0937000,BPMED,0.758
09003502400,0937000,BPMED,0.731
09003502500,0937000,BPMED,0.76
09003502600,0937000,BPMED,0.748
09003502700,0937000,BPMED,0.653
09003502800,0937000,BPMED,0.713
09003502900,0937000,BPMED,0.7020000000000001
09003503000,0937000,BPMED,0.754
09003503100,0937000,BPMED,0.762
09003503300,0937000,BPMED,0.715
09003503500,0937000,BPMED,0.773
09003503700,0937000,BPMED,0.799
09003503800,0937000,BPMED,0.41600000000000004
09003503900,0937000,BPMED,0.821
09003504000,0937000,BPMED,0.81
09003504100,0937000,BPMED,0.71
09003504200,0937000,BPMED,0.7609999999999999
09003504300,0937000,BPMED,0.758
09003504500,0937000,BPMED,0.7490000000000001
09003504800,0937000,BPMED,0.767
09003504900,0937000,BPMED,0.733
09003524400,0937000,BPMED,0.805
09003524501,0937000,BPMED,0.718
09003524502,0937000,BPMED,0.7979999999999999
09003524600,0937000,BPMED,0.7340000000000001
09003524700,0937000,BPMED,0.782
09003500100,0937000,CANCER,0.033
09003500200,0937000,CANCER,0.035
09003500300,0937000,CANCER,0.047
09003500400,0937000,CANCER,0.042
09003500500,0937000,CANCER,0.05
09003500700,0937000,CANCER,0.021
09003500900,0937000,CANCER,0.039
09003501200,0937000,CANCER,0.040999999999999995
09003501300,0937000,CANCER,0.038
09003501400,0937000,CANCER,0.052000000000000005
09003501500,0937000,CANCER,0.047
09003501700,0937000,CANCER,0.038
09003501800,0937000,CANCER,0.037000000000000005
09003502100,0937000,CANCER,0.04
09003502300,0937000,CANCER,0.055999999999999994
09003502400,0937000,CANCER,0.042
09003502500,0937000,CANCER,0.052000000000000005
09003502600,0937000,CANCER,0.045
09003502700,0937000,CANCER,0.027000000000000003
09003502800,0937000,CANCER,0.033
09003502900,0937000,CANCER,0.035
09003503000,0937000,CANCER,0.042
09003503100,0937000,CANCER,0.049
09003503300,0937000,CANCER,0.034
09003503500,0937000,CANCER,0.04
09003503700,0937000,CANCER,0.049
09003503800,0937000,CANCER,0.013999999999999999
09003503900,0937000,CANCER,0.059000000000000004
09003504000,0937000,CANCER,0.054000000000000006
09003504100,0937000,CANCER,0.037000000000000005
09003504200,0937000,CANCER,0.05
09003504300,0937000,CANCER,0.048
09003504500,0937000,CANCER,0.042
09003504800,0937000,CANCER,0.057
09003504900,0937000,CANCER,0.039
09003524400,0937000,CANCER,0.052000000000000005
09003524501,0937000,CANCER,0.042
09003524502,0937000,CANCER,0.067
09003524600,0937000,CANCER,0.038
09003524700,0937000,CANCER,0.066
09003500100,0937000,CASTHMA,0.127
09003500200,0937000,CASTHMA,0.126
09003500300,0937000,CASTHMA,0.124
09003500400,0937000,CASTHMA,0.125
09003500500,0937000,CASTHMA,0.10300000000000001
09003500700,0937000,CASTHMA,0.08
09003500900,0937000,CASTHMA,0.136
09003501200,0937000,CASTHMA,0.152
09003501300,0937000,CASTHMA,0.154
09003501400,0937000,CASTHMA,0.156
09003501500,0937000,CASTHMA,0.147
09003501700,0937000,CASTHMA,0.124
09003501800,0937000,CASTHMA,0.147
09003502100,0937000,CASTHMA,0.085
09003502300,0937000,CASTHMA,0.105
09003502400,0937000,CASTHMA,0.122
09003502500,0937000,CASTHMA,0.115
09003502600,0937000,CASTHMA,0.11800000000000001
09003502700,0937000,CASTHMA,0.126
09003502800,0937000,CASTHMA,0.125
09003502900,0937000,CASTHMA,0.11599999999999999
09003503000,0937000,CASTHMA,0.131
09003503100,0937000,CASTHMA,0.113
09003503300,0937000,CASTHMA,0.126
09003503500,0937000,CASTHMA,0.154
09003503700,0937000,CASTHMA,0.14
09003503800,0937000,CASTHMA,0.133
09003503900,0937000,CASTHMA,0.126
09003504000,0937000,CASTHMA,0.138
09003504100,0937000,CASTHMA,0.124
09003502500,0937000,STROKE,0.038
09003504200,0937000,CASTHMA,0.11599999999999999
09003504300,0937000,CASTHMA,0.11599999999999999
09003504500,0937000,CASTHMA,0.115
09003504800,0937000,CASTHMA,0.098
09003504900,0937000,CASTHMA,0.11199999999999999
09003524400,0937000,CASTHMA,0.149
09003524501,0937000,CASTHMA,0.11
09003524502,0937000,CASTHMA,0.106
09003524600,0937000,CASTHMA,0.115
09003524700,0937000,CASTHMA,0.098
09003500100,0937000,CHD,0.057999999999999996
09003500200,0937000,CHD,0.055
09003500300,0937000,CHD,0.084
09003500400,0937000,CHD,0.061
09003500500,0937000,CHD,0.069
09003500700,0937000,CHD,0.027000000000000003
09003500900,0937000,CHD,0.068
09003501200,0937000,CHD,0.064
09003501300,0937000,CHD,0.062
09003501400,0937000,CHD,0.08800000000000001
09003501500,0937000,CHD,0.075
09003501700,0937000,CHD,0.065
09003501800,0937000,CHD,0.066
09003502100,0937000,CHD,0.028999999999999998
09003502300,0937000,CHD,0.063
09003502400,0937000,CHD,0.061
09003502500,0937000,CHD,0.071
09003502600,0937000,CHD,0.062
09003502700,0937000,CHD,0.040999999999999995
09003502800,0937000,CHD,0.063
09003502900,0937000,CHD,0.05
09003503000,0937000,CHD,0.084
09003503100,0937000,CHD,0.057999999999999996
09003503300,0937000,CHD,0.045
09003503500,0937000,CHD,0.067
09003503700,0937000,CHD,0.064
09003503800,0937000,CHD,0.013999999999999999
09003503900,0937000,CHD,0.069
09003504000,0937000,CHD,0.07
09003504100,0937000,CHD,0.055999999999999994
09003504200,0937000,CHD,0.065
09003504300,0937000,CHD,0.073
09003504500,0937000,CHD,0.062
09003504800,0937000,CHD,0.061
09003504900,0937000,CHD,0.057999999999999996
09003524400,0937000,CHD,0.085
09003524501,0937000,CHD,0.05
09003524502,0937000,CHD,0.068
09003524600,0937000,CHD,0.047
09003524700,0937000,CHD,0.067
09003500100,0937000,CHECKUP,0.637
09003500200,0937000,CHECKUP,0.648
09003500300,0937000,CHECKUP,0.664
09003500400,0937000,CHECKUP,0.677
09003500500,0937000,CHECKUP,0.69
09003500700,0937000,CHECKUP,0.637
09003500900,0937000,CHECKUP,0.685
09003501200,0937000,CHECKUP,0.7290000000000001
09003501300,0937000,CHECKUP,0.7020000000000001
09003501400,0937000,CHECKUP,0.759
09003501500,0937000,CHECKUP,0.746
09003501700,0937000,CHECKUP,0.7
09003501800,0937000,CHECKUP,0.687
09003502100,0937000,CHECKUP,0.682
09003502300,0937000,CHECKUP,0.6940000000000001
09003502400,0937000,CHECKUP,0.6559999999999999
09003502500,0937000,CHECKUP,0.677
09003502600,0937000,CHECKUP,0.6759999999999999
09003502700,0937000,CHECKUP,0.632
09003502800,0937000,CHECKUP,0.627
09003502900,0937000,CHECKUP,0.653
09003503000,0937000,CHECKUP,0.649
09003503100,0937000,CHECKUP,0.711
09003503300,0937000,CHECKUP,0.7090000000000001
09003503500,0937000,CHECKUP,0.725
09003503700,0937000,CHECKUP,0.772
09003503800,0937000,CHECKUP,0.624
09003503900,0937000,CHECKUP,0.797
09003504000,0937000,CHECKUP,0.784
09003504100,0937000,CHECKUP,0.652
09003504200,0937000,CHECKUP,0.6920000000000001
09003504300,0937000,CHECKUP,0.669
09003504500,0937000,CHECKUP,0.674
09003504800,0937000,CHECKUP,0.7140000000000001
09003504900,0937000,CHECKUP,0.667
09003524400,0937000,CHECKUP,0.746
09003524501,0937000,CHECKUP,0.6709999999999999
09003524502,0937000,CHECKUP,0.732
09003524600,0937000,CHECKUP,0.706
09003524700,0937000,CHECKUP,0.726
09003500100,0937000,CHOLSCREEN,0.647
09003500200,0937000,CHOLSCREEN,0.677
09003500300,0937000,CHOLSCREEN,0.68
09003500400,0937000,CHOLSCREEN,0.7
09003500500,0937000,CHOLSCREEN,0.6970000000000001
09003500700,0937000,CHOLSCREEN,0.637
09003500900,0937000,CHOLSCREEN,0.677
09003501200,0937000,CHOLSCREEN,0.722
09003501300,0937000,CHOLSCREEN,0.6970000000000001
09003501400,0937000,CHOLSCREEN,0.75
09003501500,0937000,CHOLSCREEN,0.728
09003501700,0937000,CHOLSCREEN,0.696
09003501800,0937000,CHOLSCREEN,0.679
09003502100,0937000,CHOLSCREEN,0.713
09003502300,0937000,CHOLSCREEN,0.755
09003502400,0937000,CHOLSCREEN,0.6990000000000001
09003502500,0937000,CHOLSCREEN,0.73
09003502600,0937000,CHOLSCREEN,0.705
09003502700,0937000,CHOLSCREEN,0.544
09003502800,0937000,CHOLSCREEN,0.639
09003502900,0937000,CHOLSCREEN,0.652
09003503000,0937000,CHOLSCREEN,0.67
09003503100,0937000,CHOLSCREEN,0.723
09003503300,0937000,CHOLSCREEN,0.716
09003503500,0937000,CHOLSCREEN,0.705
09003503700,0937000,CHOLSCREEN,0.7759999999999999
09003503800,0937000,CHOLSCREEN,0.444
09003503900,0937000,CHOLSCREEN,0.8009999999999999
09003504000,0937000,CHOLSCREEN,0.79
09003504100,0937000,CHOLSCREEN,0.6940000000000001
09003504200,0937000,CHOLSCREEN,0.713
09003504300,0937000,CHOLSCREEN,0.6970000000000001
09003504500,0937000,CHOLSCREEN,0.7140000000000001
09003504800,0937000,CHOLSCREEN,0.777
09003504900,0937000,CHOLSCREEN,0.6990000000000001
09003524400,0937000,CHOLSCREEN,0.764
09003524501,0937000,CHOLSCREEN,0.6970000000000001
09003524502,0937000,CHOLSCREEN,0.805
09003524600,0937000,CHOLSCREEN,0.716
09003524700,0937000,CHOLSCREEN,0.775
09003500100,0937000,COLON_SCREEN,0.42700000000000005
09003500200,0937000,COLON_SCREEN,0.462
09003500300,0937000,COLON_SCREEN,0.452
09003500400,0937000,COLON_SCREEN,0.483
09003500500,0937000,COLON_SCREEN,0.5820000000000001
09003500700,0937000,COLON_SCREEN,0.583
09003500900,0937000,COLON_SCREEN,0.473
09003501200,0937000,COLON_SCREEN,0.513
09003501300,0937000,COLON_SCREEN,0.48700000000000004
09003501400,0937000,COLON_SCREEN,0.539
09003501500,0937000,COLON_SCREEN,0.534
09003501700,0937000,COLON_SCREEN,0.499
09003501800,0937000,COLON_SCREEN,0.45
09003502100,0937000,COLON_SCREEN,0.7090000000000001
09003502300,0937000,COLON_SCREEN,0.588
09003502400,0937000,COLON_SCREEN,0.483
